Cogs,Cogs - Split 2,Country,Date,Discount Band,Discounts,Gross Sales,Manufacturing Price,Month Name,Month Number,Product,Profit,Sale Price,Sales,Segment,Units Sold,Year,Year (copy),Avg Discounts ,COGS to Sales,Discounts - Split 2,Gross Sales - Split 2,Profit - Split 2,Profit Margin,Sales - Split 2,Total Discounts,Total Revenue,Units Sold - Split 2
" $3,594.00 ",3594,France,10-01-2013,High," $1,581.36 "," $14,376.00 ",$3.00,October,10,Carretera," $9,200.64 ",$12.00," $12,794.64 ",Channel Partners," $1,198.00 ",2013,2013,1581.36,0.280898876,1581.36,14376,9200.64,0.719101124,12794.64,1581.36,14376,1198
" $12,660.00 ",12660,France,04-01-2014,High," $1,949.64 "," $17,724.00 ",$10.00,April,4,Paseo," $3,114.36 ",$7.00," $15,774.36 ",Government," $2,532.00 ",2014,2014,1949.64,0.802568218,1949.64,17724,3114.36,0.197431782,15774.36,1949.64,17724,2532
" $3,594.00 ",3594,France,10-01-2013,High," $1,581.36 "," $14,376.00 ",$10.00,October,10,Paseo," $9,200.64 ",$12.00," $12,794.64 ",Channel Partners," $1,198.00 ",2013,2013,1581.36,0.280898876,1581.36,14376,9200.64,0.719101124,12794.64,1581.36,14376,1198
" $3,840.00 ",3840,Canada,01-01-2014,High,$633.60," $5,760.00 ",$120.00,January,1,Velo," $1,286.40 ",$15.00," $5,126.40 ",Midmarket,$384.00,2014,2014,633.6,0.749063670,633.6,5760,1286.4,0.250936330,5126.4,633.6,5760,384
" $1,416.00 ",1416,Germany,10-01-2014,High,$623.04," $5,664.00 ",$120.00,October,10,Velo," $3,624.96 ",$12.00," $5,040.96 ",Channel Partners,$472.00,2014,2014,623.04,0.280898876,623.04,5664,3624.96,0.719101124,5040.96,623.04,5664,472
" $7,895.00 ",7895,United States of America,03-01-2014,High," $1,215.83 "," $11,053.00 ",$250.00,March,3,VTT," $1,942.17 ",$7.00," $9,837.17 ",Government," $1,579.00 ",2014,2014,1215.83,0.802568218,1215.83,11053,1942.17,0.197431782,9837.17,1215.83,11053,1579
" $3,015.00 ",3015,Mexico,09-01-2013,High," $1,326.60 "," $12,060.00 ",$250.00,September,9,VTT," $7,718.40 ",$12.00," $10,733.40 ",Channel Partners," $1,005.00 ",2013,2013,1326.6,0.280898876,1326.6,12060,7718.4,0.719101124,10733.4,1326.6,12060,1005
" $31,995.00 ",31995,United States of America,07-01-2014,High," $5,279.17 "," $47,992.50 ",$260.00,July,7,Amarilla," $10,718.32 ",$15.00," $42,713.33 ",Midmarket," $3,199.50 ",2014,2014,5279.17,0.749063583,5279.17,47992.5,10718.32,0.250936183,42713.33,5279.17,47992.5,3199.5
" $1,416.00 ",1416,Germany,10-01-2014,High,$623.04," $5,664.00 ",$260.00,October,10,Amarilla," $3,624.96 ",$12.00," $5,040.96 ",Channel Partners,$472.00,2014,2014,623.04,0.280898876,623.04,5664,3624.96,0.719101124,5040.96,623.04,5664,472
" $5,811.00 ",5811,Canada,02-01-2014,High," $2,556.84 "," $23,244.00 ",$3.00,February,2,Carretera," $14,876.16 ",$12.00," $20,687.16 ",Channel Partners," $1,937.00 ",2014,2014,2556.84,0.280898876,2556.84,23244,14876.16,0.719101124,20687.16,2556.84,23244,1937
" $205,920.00 ",205920,Germany,03-01-2014,High," $30,492.00 "," $277,200.00 ",$3.00,March,3,Carretera," $40,788.00 ",$350.00," $246,708.00 ",Government,$792.00,2014,2014,30492,0.834670947,30492,277200,40788,0.165329053,246708,30492,277200,792
" $702,750.00 ",702750,Germany,07-01-2014,High," $92,763.00 "," $843,300.00 ",$3.00,July,7,Carretera," $47,787.00 ",$300.00," $750,537.00 ",Small Business," $2,811.00 ",2014,2014,92763,0.936329588,92763,843300,47787,0.063670412,750537,92763,843300,2811
" $292,920.00 ",292920,France,10-01-2014,High," $33,563.75 "," $305,125.00 ",$3.00,October,10,Carretera," $(21,358.75)",$125.00," $271,561.25 ",Enterprise," $2,441.00 ",2014,2014,33563.75,1.078651685,33563.75,305125,-21358.75,-0.078651685,271561.25,33563.75,305125,2441
" $15,600.00 ",15600,Canada,11-01-2013,High," $2,574.00 "," $23,400.00 ",$3.00,November,11,Carretera," $5,226.00 ",$15.00," $20,826.00 ",Midmarket," $1,560.00 ",2013,2013,2574,0.749063670,2574,23400,5226,0.250936330,20826,2574,23400,1560
" $13,530.00 ",13530,Mexico,11-01-2013,High," $2,083.62 "," $18,942.00 ",$3.00,November,11,Carretera," $3,328.38 ",$7.00," $16,858.38 ",Government," $2,706.00 ",2013,2013,2083.62,0.802568218,2083.62,18942,3328.38,0.197431782,16858.38,2083.62,18942,2706
" $199,160.00 ",199160,Germany,01-01-2014,High," $29,491.00 "," $268,100.00 ",$5.00,January,1,Montana," $39,449.00 ",$350.00," $238,609.00 ",Government,$766.00,2014,2014,29491,0.834670947,29491,268100,39449,0.165329053,238609,29491,268100,766
" $29,920.00 ",29920,Germany,10-01-2013,High," $6,582.40 "," $59,840.00 ",$5.00,October,10,Montana," $23,337.60 ",$20.00," $53,257.60 ",Government," $2,992.00 ",2013,2013,6582.4,0.561797753,6582.4,59840,23337.6,0.438202247,53257.6,6582.4,59840,2992
" $21,570.00 ",21570,Mexico,12-01-2014,High," $3,559.05 "," $32,355.00 ",$5.00,December,12,Montana," $7,225.95 ",$15.00," $28,795.95 ",Midmarket," $2,157.00 ",2014,2014,3559.05,0.749063670,3559.05,32355,7225.95,0.250936330,28795.95,3559.05,32355,2157
" $218,250.00 ",218250,Canada,01-01-2014,High," $28,809.00 "," $261,900.00 ",$10.00,January,1,Paseo," $14,841.00 ",$300.00," $233,091.00 ",Small Business,$873.00,2014,2014,28809,0.936329588,28809,261900,14841,0.063670412,233091,28809,261900,873
" $11,220.00 ",11220,Mexico,03-01-2014,High," $2,468.40 "," $22,440.00 ",$10.00,March,3,Paseo," $8,751.60 ",$20.00," $19,971.60 ",Government," $1,122.00 ",2014,2014,2468.4,0.561797753,2468.4,22440,8751.6,0.438202247,19971.6,2468.4,22440,1122
" $547,170.00 ",547170,Canada,07-01-2014,High," $81,023.25 "," $736,575.00 ",$10.00,July,7,Paseo," $108,381.75 ",$350.00," $655,551.75 ",Government," $2,104.50 ",2014,2014,81023.25,0.834670947,81023.25,736575,108381.75,0.165329053,655551.75,81023.25,736575,2104.5
" $12,078.00 ",12078,Canada,07-01-2014,High," $5,314.32 "," $48,312.00 ",$10.00,July,7,Paseo," $30,919.68 ",$12.00," $42,997.68 ",Channel Partners," $4,026.00 ",2014,2014,5314.32,0.280898876,5314.32,48312,30919.68,0.719101124,42997.68,5314.32,48312,4026
" $7,276.50 ",7276.5,France,07-01-2014,High," $3,201.66 "," $29,106.00 ",$10.00,July,7,Paseo," $18,627.84 ",$12.00," $25,904.34 ",Channel Partners," $2,425.50 ",2014,2014,3201.66,0.280898876,3201.66,29106,18627.84,0.719101124,25904.34,3201.66,29106,2425.5
" $23,940.00 ",23940,Canada,08-01-2014,High," $5,266.80 "," $47,880.00 ",$10.00,August,8,Paseo," $18,673.20 ",$20.00," $42,613.20 ",Government," $2,394.00 ",2014,2014,5266.8,0.561797753,5266.8,47880,18673.2,0.438202247,42613.2,5266.8,47880,2394
" $19,840.00 ",19840,Mexico,08-01-2014,High," $3,273.60 "," $29,760.00 ",$10.00,August,8,Paseo," $6,646.40 ",$15.00," $26,486.40 ",Midmarket," $1,984.00 ",2014,2014,3273.6,0.749063670,3273.6,29760,6646.4,0.250936330,26486.4,3273.6,29760,1984
" $292,920.00 ",292920,France,10-01-2014,High," $33,563.75 "," $305,125.00 ",$10.00,October,10,Paseo," $(21,358.75)",$125.00," $271,561.25 ",Enterprise," $2,441.00 ",2014,2014,33563.75,1.078651685,33563.75,305125,-21358.75,-0.078651685,271561.25,33563.75,305125,2441
" $29,920.00 ",29920,Germany,10-01-2013,High," $6,582.40 "," $59,840.00 ",$10.00,October,10,Paseo," $23,337.60 ",$20.00," $53,257.60 ",Government," $2,992.00 ",2013,2013,6582.4,0.561797753,6582.4,59840,23337.6,0.438202247,53257.6,6582.4,59840,2992
" $341,500.00 ",341500,Canada,11-01-2014,High," $45,078.00 "," $409,800.00 ",$10.00,November,11,Paseo," $23,222.00 ",$300.00," $364,722.00 ",Small Business," $1,366.00 ",2014,2014,45078,0.936329588,45078,409800,23222,0.063670412,364722,45078,409800,1366
" $28,050.00 ",28050,France,09-01-2013,High," $6,171.00 "," $56,100.00 ",$120.00,September,9,Velo," $21,879.00 ",$20.00," $49,929.00 ",Government," $2,805.00 ",2013,2013,6171,0.561797753,6171,56100,21879,0.438202247,49929,6171,56100,2805
" $6,550.00 ",6550,Mexico,09-01-2013,High," $1,080.75 "," $9,825.00 ",$120.00,September,9,Velo," $2,194.25 ",$15.00," $8,744.25 ",Midmarket,$655.00,2013,2013,1080.75,0.749063670,1080.75,9825,2194.25,0.250936330,8744.25,1080.75,9825,655
" $89,440.00 ",89440,Mexico,10-01-2013,High," $13,244.00 "," $120,400.00 ",$120.00,October,10,Velo," $17,716.00 ",$350.00," $107,156.00 ",Government,$344.00,2013,2013,13244,0.834670947,13244,120400,17716,0.165329053,107156,13244,120400,344
" $9,040.00 ",9040,Canada,11-01-2014,High," $1,392.16 "," $12,656.00 ",$120.00,November,11,Velo," $2,223.84 ",$7.00," $11,263.84 ",Government," $1,808.00 ",2014,2014,1392.16,0.802568218,1392.16,12656,2223.84,0.197431782,11263.84,1392.16,12656,1808
" $5,202.00 ",5202,France,01-01-2014,High," $2,288.88 "," $20,808.00 ",$250.00,January,1,VTT," $13,317.12 ",$12.00," $18,519.12 ",Channel Partners," $1,734.00 ",2014,2014,2288.88,0.280898876,2288.88,20808,13317.12,0.719101124,18519.12,2288.88,20808,1734
" $66,480.00 ",66480,Mexico,01-01-2014,High," $7,617.50 "," $69,250.00 ",$250.00,January,1,VTT," $(4,847.50)",$125.00," $61,632.50 ",Enterprise,$554.00,2014,2014,7617.5,1.078651685,7617.5,69250,-4847.5,-0.078651685,61632.5,7617.5,69250,554
" $29,350.00 ",29350,Canada,11-01-2013,High," $6,457.00 "," $58,700.00 ",$250.00,November,11,VTT," $22,893.00 ",$20.00," $52,243.00 ",Government," $2,935.00 ",2013,2013,6457,0.561797753,6457,58700,22893,0.438202247,52243,6457,58700,2935
" $379,800.00 ",379800,Germany,01-01-2014,High," $43,518.75 "," $395,625.00 ",$260.00,January,1,Amarilla," $(27,693.75)",$125.00," $352,106.25 ",Enterprise," $3,165.00 ",2014,2014,43518.75,1.078651685,43518.75,395625,-27693.75,-0.078651685,352106.25,43518.75,395625,3165
" $26,290.00 ",26290,Mexico,01-01-2014,High," $5,783.80 "," $52,580.00 ",$260.00,January,1,Amarilla," $20,506.20 ",$20.00," $46,796.20 ",Government," $2,629.00 ",2014,2014,5783.8,0.561797753,5783.8,52580,20506.2,0.438202247,46796.2,5783.8,52580,2629
" $171,960.00 ",171960,France,05-01-2014,High," $19,703.75 "," $179,125.00 ",$260.00,May,5,Amarilla," $(12,538.75)",$125.00," $159,421.25 ",Enterprise," $1,433.00 ",2014,2014,19703.75,1.078651685,19703.75,179125,-12538.75,-0.078651685,159421.25,19703.75,179125,1433
" $113,640.00 ",113640,Mexico,09-01-2013,High," $13,021.25 "," $118,375.00 ",$260.00,September,9,Amarilla," $(8,286.25)",$125.00," $105,353.75 ",Enterprise,$947.00,2013,2013,13021.25,1.078651685,13021.25,118375,-8286.25,-0.078651685,105353.75,13021.25,118375,947
" $89,440.00 ",89440,Mexico,10-01-2013,High," $13,244.00 "," $120,400.00 ",$260.00,October,10,Amarilla," $17,716.00 ",$350.00," $107,156.00 ",Government,$344.00,2013,2013,13244,0.834670947,13244,120400,17716,0.165329053,107156,13244,120400,344
" $21,570.00 ",21570,Mexico,12-01-2014,High," $3,559.05 "," $32,355.00 ",$260.00,December,12,Amarilla," $7,225.95 ",$15.00," $28,795.95 ",Midmarket," $2,157.00 ",2014,2014,3559.05,0.749063670,3559.05,32355,7225.95,0.250936330,28795.95,3559.05,32355,2157
" $1,900.00 ",1900,United States of America,09-01-2013,High,$292.60," $2,660.00 ",$10.00,September,9,Paseo,$467.40,$7.00," $2,367.40 ",Government,$380.00,2013,2013,292.6,0.802568218,292.6,2660,467.4,0.197431782,2367.4,292.6,2660,380
" $230,360.00 ",230360,Mexico,06-01-2014,High," $37,212.00 "," $310,100.00 ",$3.00,June,6,Carretera," $42,528.00 ",$350.00," $272,888.00 ",Government,$886.00,2014,2014,37212,0.844155844,37212,310100,42528,0.155844156,272888,37212,310100,886
" $289,920.00 ",289920,Canada,09-01-2013,High," $36,240.00 "," $302,000.00 ",$3.00,September,9,Carretera," $(24,160.00)",$125.00," $265,760.00 ",Enterprise," $2,416.00 ",2013,2013,36240,1.090909091,36240,302000,-24160,-0.090909091,265760,36240,302000,2416
" $258,720.00 ",258720,Mexico,10-01-2014,High," $32,340.00 "," $269,500.00 ",$3.00,October,10,Carretera," $(21,560.00)",$125.00," $237,160.00 ",Enterprise," $2,156.00 ",2014,2014,32340,1.090909091,32340,269500,-21560,-0.090909091,237160,32340,269500,2156
" $26,890.00 ",26890,Canada,11-01-2014,High," $4,840.20 "," $40,335.00 ",$3.00,November,11,Carretera," $8,604.80 ",$15.00," $35,494.80 ",Midmarket," $2,689.00 ",2014,2014,4840.2,0.757575758,4840.2,40335,8604.8,0.242424242,35494.8,4840.2,40335,2689
" $6,770.00 ",6770,United States of America,03-01-2014,High," $1,218.60 "," $10,155.00 ",$5.00,March,3,Montana," $2,166.40 ",$15.00," $8,936.40 ",Midmarket,$677.00,2014,2014,1218.6,0.757575758,1218.6,10155,2166.4,0.242424242,8936.4,1218.6,10155,677
" $443,250.00 ",443250,France,04-01-2014,High," $63,828.00 "," $531,900.00 ",$5.00,April,4,Montana," $24,822.00 ",$300.00," $468,072.00 ",Small Business," $1,773.00 ",2014,2014,63828,0.946969697,63828,531900,24822,0.053030303,468072,63828,531900,1773
" $12,100.00 ",12100,Mexico,09-01-2014,High," $2,032.80 "," $16,940.00 ",$5.00,September,9,Montana," $2,807.20 ",$7.00," $14,907.20 ",Government," $2,420.00 ",2014,2014,2032.8,0.811688312,2032.8,16940,2807.2,0.188311688,14907.2,2032.8,16940,2420
" $13,670.00 ",13670,Canada,10-01-2014,High," $2,296.56 "," $19,138.00 ",$5.00,October,10,Montana," $3,171.44 ",$7.00," $16,841.44 ",Government," $2,734.00 ",2014,2014,2296.56,0.811688312,2296.56,19138,3171.44,0.188311688,16841.44,2296.56,19138,2734
" $17,150.00 ",17150,Mexico,10-01-2013,High," $4,116.00 "," $34,300.00 ",$5.00,October,10,Montana," $13,034.00 ",$20.00," $30,184.00 ",Government," $1,715.00 ",2013,2013,4116,0.568181818,4116,34300,13034,0.431818182,30184,4116,34300,1715
" $296,500.00 ",296500,France,12-01-2013,High," $42,696.00 "," $355,800.00 ",$5.00,December,12,Montana," $16,604.00 ",$300.00," $313,104.00 ",Small Business," $1,186.00 ",2013,2013,42696,0.946969697,42696,355800,16604,0.053030303,313104,42696,355800,1186
" $873,750.00 ",873750,United States of America,01-01-2014,High," $125,820.00 "," $1,048,500.00 ",$10.00,January,1,Paseo," $48,930.00 ",$300.00," $922,680.00 ",Small Business," $3,495.00 ",2014,2014,125820,0.946969697,125820,1048500,48930,0.053030303,922680,125820,1048500,3495
" $230,360.00 ",230360,Mexico,06-01-2014,High," $37,212.00 "," $310,100.00 ",$10.00,June,6,Paseo," $42,528.00 ",$350.00," $272,888.00 ",Government,$886.00,2014,2014,37212,0.844155844,37212,310100,42528,0.155844156,272888,37212,310100,886
" $258,720.00 ",258720,Mexico,10-01-2014,High," $32,340.00 "," $269,500.00 ",$10.00,October,10,Paseo," $(21,560.00)",$125.00," $237,160.00 ",Enterprise," $2,156.00 ",2014,2014,32340,1.090909091,32340,269500,-21560,-0.090909091,237160,32340,269500,2156
" $9,050.00 ",9050,Mexico,10-01-2014,High," $2,172.00 "," $18,100.00 ",$10.00,October,10,Paseo," $6,878.00 ",$20.00," $15,928.00 ",Government,$905.00,2014,2014,2172,0.568181818,2172,18100,6878,0.431818182,15928,2172,18100,905
" $17,150.00 ",17150,Mexico,10-01-2013,High," $4,116.00 "," $34,300.00 ",$10.00,October,10,Paseo," $13,034.00 ",$20.00," $30,184.00 ",Government," $1,715.00 ",2013,2013,4116,0.568181818,4116,34300,13034,0.431818182,30184,4116,34300,1715
" $414,440.00 ",414440,France,11-01-2014,High," $66,948.00 "," $557,900.00 ",$10.00,November,11,Paseo," $76,512.00 ",$350.00," $490,952.00 ",Government," $1,594.00 ",2014,2014,66948,0.844155844,66948,557900,76512,0.155844156,490952,66948,557900,1594
" $339,750.00 ",339750,Germany,11-01-2014,High," $48,924.00 "," $407,700.00 ",$10.00,November,11,Paseo," $19,026.00 ",$300.00," $358,776.00 ",Small Business," $1,359.00 ",2014,2014,48924,0.946969697,48924,407700,19026,0.053030303,358776,48924,407700,1359
" $537,500.00 ",537500,Mexico,11-01-2014,High," $77,400.00 "," $645,000.00 ",$10.00,November,11,Paseo," $30,100.00 ",$300.00," $567,600.00 ",Small Business," $2,150.00 ",2014,2014,77400,0.946969697,77400,645000,30100,0.053030303,567600,77400,645000,2150
" $311,220.00 ",311220,Mexico,11-01-2014,High," $50,274.00 "," $418,950.00 ",$10.00,November,11,Paseo," $57,456.00 ",$350.00," $368,676.00 ",Government," $1,197.00 ",2014,2014,50274,0.844155844,50274,418950,57456,0.155844156,368676,50274,418950,1197
" $3,800.00 ",3800,Mexico,12-01-2013,High,$684.00," $5,700.00 ",$10.00,December,12,Paseo," $1,216.00 ",$15.00," $5,016.00 ",Midmarket,$380.00,2013,2013,684,0.757575758,684,5700,1216,0.242424242,5016,684,5700,380
" $12,330.00 ",12330,Mexico,12-01-2014,High," $2,959.20 "," $24,660.00 ",$10.00,December,12,Paseo," $9,370.80 ",$20.00," $21,700.80 ",Government," $1,233.00 ",2014,2014,2959.2,0.568181818,2959.2,24660,9370.8,0.431818182,21700.8,2959.2,24660,1233
" $362,700.00 ",362700,Mexico,07-01-2014,High," $58,590.00 "," $488,250.00 ",$120.00,July,7,Velo," $66,960.00 ",$350.00," $429,660.00 ",Government," $1,395.00 ",2014,2014,58590,0.844155844,58590,488250,66960,0.155844156,429660,58590,488250,1395
" $256,360.00 ",256360,United States of America,10-01-2014,High," $41,412.00 "," $345,100.00 ",$120.00,October,10,Velo," $47,328.00 ",$350.00," $303,688.00 ",Government,$986.00,2014,2014,41412,0.844155844,41412,345100,47328,0.155844156,303688,41412,345100,986
" $9,050.00 ",9050,Mexico,10-01-2014,High," $2,172.00 "," $18,100.00 ",$120.00,October,10,Velo," $6,878.00 ",$20.00," $15,928.00 ",Government,$905.00,2014,2014,2172,0.568181818,2172,18100,6878,0.431818182,15928,2172,18100,905
" $6,327.00 ",6327,Canada,05-01-2014,High," $3,036.96 "," $25,308.00 ",$250.00,May,5,VTT," $15,944.04 ",$12.00," $22,271.04 ",Channel Partners," $2,109.00 ",2014,2014,3036.96,0.284090909,3036.96,25308,15944.04,0.715909091,22271.04,3036.96,25308,2109
" $38,745.00 ",38745,France,07-01-2014,High," $6,974.10 "," $58,117.50 ",$250.00,July,7,VTT," $12,398.40 ",$15.00," $51,143.40 ",Midmarket," $3,874.50 ",2014,2014,6974.1,0.757575758,6974.1,58117.5,12398.4,0.242424242,51143.4,6974.1,58117.5,3874.5
" $161,980.00 ",161980,Canada,09-01-2013,High," $26,166.00 "," $218,050.00 ",$250.00,September,9,VTT," $29,904.00 ",$350.00," $191,884.00 ",Government,$623.00,2013,2013,26166,0.844155844,26166,218050,29904,0.155844156,191884,26166,218050,623
" $256,360.00 ",256360,United States of America,10-01-2014,High," $41,412.00 "," $345,100.00 ",$250.00,October,10,VTT," $47,328.00 ",$350.00," $303,688.00 ",Government,$986.00,2014,2014,41412,0.844155844,41412,345100,47328,0.155844156,303688,41412,345100,986
" $286,440.00 ",286440,United States of America,11-01-2014,High," $35,805.00 "," $298,375.00 ",$250.00,November,11,VTT," $(23,870.00)",$125.00," $262,570.00 ",Enterprise," $2,387.00 ",2014,2014,35805,1.090909091,35805,298375,-23870,-0.090909091,262570,35805,298375,2387
" $12,330.00 ",12330,Mexico,12-01-2014,High," $2,959.20 "," $24,660.00 ",$250.00,December,12,VTT," $9,370.80 ",$20.00," $21,700.80 ",Government," $1,233.00 ",2014,2014,2959.2,0.568181818,2959.2,24660,9370.8,0.431818182,21700.8,2959.2,24660,1233
" $70,200.00 ",70200,United States of America,02-01-2014,High," $11,340.00 "," $94,500.00 ",$260.00,February,2,Amarilla," $12,960.00 ",$350.00," $83,160.00 ",Government,$270.00,2014,2014,11340,0.844155844,11340,94500,12960,0.155844156,83160,11340,94500,270
" $17,107.50 ",17107.5,France,07-01-2014,High," $2,874.06 "," $23,950.50 ",$260.00,July,7,Amarilla," $3,968.94 ",$7.00," $21,076.44 ",Government," $3,421.50 ",2014,2014,2874.06,0.811688312,2874.06,23950.5,3968.94,0.188311688,21076.44,2874.06,23950.5,3421.5
" $13,670.00 ",13670,Canada,10-01-2014,High," $2,296.56 "," $19,138.00 ",$260.00,October,10,Amarilla," $3,171.44 ",$7.00," $16,841.44 ",Government," $2,734.00 ",2014,2014,2296.56,0.811688312,2296.56,19138,3171.44,0.188311688,16841.44,2296.56,19138,2734
" $25,480.00 ",25480,United States of America,11-01-2013,High," $4,586.40 "," $38,220.00 ",$260.00,November,11,Amarilla," $8,153.60 ",$15.00," $33,633.60 ",Midmarket," $2,548.00 ",2013,2013,4586.4,0.757575758,4586.4,38220,8153.6,0.242424242,33633.6,4586.4,38220,2548
" $25,215.00 ",25215,France,01-01-2014,High," $6,051.60 "," $50,430.00 ",$3.00,January,1,Carretera," $19,163.40 ",$20.00," $44,378.40 ",Government," $2,521.50 ",2014,2014,6051.6,0.568181818,6051.6,50430,19163.4,0.431818182,44378.4,6051.6,50430,2521.5
" $7,983.00 ",7983,Mexico,05-01-2014,High," $3,831.84 "," $31,932.00 ",$5.00,May,5,Montana," $20,117.16 ",$12.00," $28,100.16 ",Channel Partners," $2,661.00 ",2014,2014,3831.84,0.284090909,3831.84,31932,20117.16,0.715909091,28100.16,3831.84,31932,2661
" $15,310.00 ",15310,Germany,12-01-2014,High," $3,674.40 "," $30,620.00 ",$10.00,December,12,Paseo," $11,635.60 ",$20.00," $26,945.60 ",Government," $1,531.00 ",2014,2014,3674.4,0.568181818,3674.4,30620,11635.6,0.431818182,26945.6,3674.4,30620,1531
" $7,455.00 ",7455,France,03-01-2014,High," $1,252.44 "," $10,437.00 ",$250.00,March,3,VTT," $1,729.56 ",$7.00," $9,184.56 ",Government," $1,491.00 ",2014,2014,1252.44,0.811688312,1252.44,10437,1729.56,0.188311688,9184.56,1252.44,10437,1491
" $15,310.00 ",15310,Germany,12-01-2014,High," $3,674.40 "," $30,620.00 ",$250.00,December,12,VTT," $11,635.60 ",$20.00," $26,945.60 ",Government," $1,531.00 ",2014,2014,3674.4,0.568181818,3674.4,30620,11635.6,0.431818182,26945.6,3674.4,30620,1531
" $8,283.00 ",8283,Canada,09-01-2013,High," $3,975.84 "," $33,132.00 ",$260.00,September,9,Amarilla," $20,873.16 ",$12.00," $29,156.16 ",Channel Partners," $2,761.00 ",2013,2013,3975.84,0.284090909,3975.84,33132,20873.16,0.715909091,29156.16,3975.84,33132,2761
" $25,670.00 ",25670,United States of America,06-01-2014,High," $5,005.65 "," $38,505.00 ",$3.00,June,6,Carretera," $7,829.35 ",$15.00," $33,499.35 ",Midmarket," $2,567.00 ",2014,2014,5005.65,0.766283525,5005.65,38505,7829.35,0.233716475,33499.35,5005.65,38505,2567
" $25,670.00 ",25670,United States of America,06-01-2014,High," $5,005.65 "," $38,505.00 ",$250.00,June,6,VTT," $7,829.35 ",$15.00," $33,499.35 ",Midmarket," $2,567.00 ",2014,2014,5005.65,0.766283525,5005.65,38505,7829.35,0.233716475,33499.35,5005.65,38505,2567
" $239,980.00 ",239980,Canada,03-01-2014,High," $41,996.50 "," $323,050.00 ",$3.00,March,3,Carretera," $41,073.50 ",$350.00," $281,053.50 ",Government,$923.00,2014,2014,41996.5,0.853858785,41996.5,323050,41073.5,0.146141215,281053.5,41996.5,323050,923
" $465,400.00 ",465400,France,03-01-2014,High," $81,445.00 "," $626,500.00 ",$3.00,March,3,Carretera," $79,655.00 ",$350.00," $545,055.00 ",Government," $1,790.00 ",2014,2014,81445,0.853858785,81445,626500,79655,0.146141215,545055,81445,626500,1790
" $4,420.00 ",4420,Germany,09-01-2013,High," $1,149.20 "," $8,840.00 ",$3.00,September,9,Carretera," $3,270.80 ",$20.00," $7,690.80 ",Government,$442.00,2013,2013,1149.2,0.574712644,1149.2,8840,3270.8,0.425287356,7690.8,1149.2,8840,442
" $255,450.00 ",255450,United States of America,01-01-2014,High," $44,703.75 "," $343,875.00 ",$5.00,January,1,Montana," $43,721.25 ",$350.00," $299,171.25 ",Government,$982.50,2014,2014,44703.75,0.853858785,44703.75,343875,43721.25,0.146141215,299171.25,44703.75,343875,982.5
" $6,490.00 ",6490,United States of America,02-01-2014,High," $1,181.18 "," $9,086.00 ",$5.00,February,2,Montana," $1,414.82 ",$7.00," $7,904.82 ",Government," $1,298.00 ",2014,2014,1181.18,0.821018062,1181.18,9086,1414.82,0.178981938,7904.82,1181.18,9086,1298
" $1,812.00 ",1812,Mexico,06-01-2014,High,$942.24," $7,248.00 ",$5.00,June,6,Montana," $4,493.76 ",$12.00," $6,305.76 ",Channel Partners,$604.00,2014,2014,942.24,0.287356322,942.24,7248,4493.76,0.712643678,6305.76,942.24,7248,604
" $22,550.00 ",22550,Mexico,07-01-2014,High," $5,863.00 "," $45,100.00 ",$5.00,July,7,Montana," $16,687.00 ",$20.00," $39,237.00 ",Government," $2,255.00 ",2014,2014,5863,0.574712644,5863,45100,16687,0.425287356,39237,5863,45100,2255
" $12,490.00 ",12490,Canada,10-01-2014,High," $3,247.40 "," $24,980.00 ",$5.00,October,10,Montana," $9,242.60 ",$20.00," $21,732.60 ",Government," $1,249.00 ",2014,2014,3247.4,0.574712644,3247.4,24980,9242.6,0.425287356,21732.6,3247.4,24980,1249
" $7,192.50 ",7192.5,United States of America,01-01-2014,High," $1,309.04 "," $10,069.50 ",$10.00,January,1,Paseo," $1,567.96 ",$7.00," $8,760.47 ",Government," $1,438.50 ",2014,2014,1309.04,0.821017594,1309.04,10069.5,1567.96,0.178981265,8760.47,1309.04,10069.5,1438.5
" $201,750.00 ",201750,Germany,01-01-2014,High," $31,473.00 "," $242,100.00 ",$10.00,January,1,Paseo," $8,877.00 ",$300.00," $210,627.00 ",Small Business,$807.00,2014,2014,31473,0.957854406,31473,242100,8877,0.042145594,210627,31473,242100,807
" $26,410.00 ",26410,United States of America,02-01-2014,High," $6,866.60 "," $52,820.00 ",$10.00,February,2,Paseo," $19,543.40 ",$20.00," $45,953.40 ",Government," $2,641.00 ",2014,2014,6866.6,0.574712644,6866.6,52820,19543.4,0.425287356,45953.4,6866.6,52820,2641
" $27,080.00 ",27080,Germany,02-01-2014,High," $7,040.80 "," $54,160.00 ",$10.00,February,2,Paseo," $20,039.20 ",$20.00," $47,119.20 ",Government," $2,708.00 ",2014,2014,7040.8,0.574712644,7040.8,54160,20039.2,0.425287356,47119.2,7040.8,54160,2708
" $684,320.00 ",684320,Canada,06-01-2014,High," $119,756.00 "," $921,200.00 ",$10.00,June,6,Paseo," $117,124.00 ",$350.00," $801,444.00 ",Government," $2,632.00 ",2014,2014,119756,0.853858785,119756,921200,117124,0.146141215,801444,119756,921200,2632
